schoolid,schoolname,Cohort,LT_Emp,Bar_FTLT,Bar_FTST,Bar_PTLT,Bar_PTST,Bar_Emp,JDA_FTLT,JDA_FTST,JDA_PTLT,JDA_PTST,JDA_Emp,Prof_FTLT,Prof_FTST,Prof_PTLT,Prof_PTST,Prof_Emp,Nprof_FTLT,Nprof_FTST,Nprof_PTLT,Nprof_PTST,Nprof_Emp,Undet_FTLT,Undet_FTST,Undet_PTLT,Undet_PTST,Undet_Emp,GradSch_FT,GradSch,Emp_Def,Unemp_NS,Unemp_Seek,Emp_Stat_Unk,Total_Grads,FundBar_FTLT,FundBar_FTST,FundBar_PTLT,FundBar_PTST,FundBar_Emp,LawFund_LT,LawFund_ST,FundJDA_FTLT,FundJDA_FTST,FundJDA_PTLT,FundJDA_PTST,FundJDA_Emp,FundProf_FTLT,FundProf_FTST,FundProf_PTLT,FundProf_PTST,FundProf_Emp,FundNprof_FTLT,FundNprof_FTST,FundNprof_PTLT,FundNprof_PTST,FundNprof_Emp,Funded_FTLT,Funded_FTST,Funded_PTLT,Funded_PTST,Funded_Emp,Solo_FTLT,Solo_FTST,Solo_PTLT,Solo_PTST,Solo_Emp,Solo_LT,Solo_ST,Sz_1_10_FTLT,Sz_1_10_FTST,Sz_1_10_PTLT,Sz_1_10_PTST,Sz_1_10_Emp,Sz_2_10_LT,Sz_2_10_ST,Sz_11_25_FTLT,Sz_11_25_FTST,Sz_11_25_PTLT,Sz_11_25_PTST,Sz_11_25_Emp,Sz_11_25_LT,Sz_11_25_ST,Sz_26_50_FTLT,Sz_26_50_FTST,Sz_26_50_PTLT,Sz_26_50_PTST,Sz_26_50_Emp,Sz_26_50_LT,Sz_26_50_ST,Sz_51_100_FTLT,Sz_51_100_FTST,Sz_51_100_PTLT,Sz_51_100_PTST,Sz_51_100_Emp,Sz_51_100_LT,Sz_51_100_ST,Sz_101_250_FTLT,Sz_101_250_FTST,Sz_101_250_PTLT,Sz_101_250_PTST,Sz_101_250_Emp,Sz_101_250_LT,Sz_101_250_ST,Sz_251_500_FTLT,Sz_251_500_FTST,Sz_251_500_PTLT,Sz_251_500_PTST,Sz_251_500_Emp,Sz_251_500_LT,Sz_251_500_ST,Sz_501up_FTLT,Sz_501up_FTST,Sz_501up_PTLT,Sz_501up_PTST,Sz_501up_Emp,Sz_501up_LT,Sz_501up_ST,Sz_Unk_FTLT,Sz_Unk_FTST,Sz_Unk_PTLT,Sz_Unk_PTST,Sz_Unk_Emp,Sz_Unk_LT,Sz_Unk_ST,BsInd_FTLT,BsInd_FTST,BsInd_PTLT,BsInd_PTST,BsInd_Emp,BsInd_LT,BsInd_ST,Gov_FTLT,Gov_FTST,Gov_PTLT,Gov_PTST,Gov_Emp,Gov_LT,Gov_St,Pub_FTLT,Pub_FTST,Pub_PTLT,Pub_PTST,Pub_Emp,Pub_LT,Pub_ST,FedClk_FTLT,FedClk_FTST,FedClk_PTLT,FedClk_PTST,FedClk_Emp,FedClk_LT,FedClk_ST,LocClk_FTLT,LocClk_FTST,LocClk_PTLT,LocClk_PTST,LocClk_Emp,LocClk_LT,LocClk_ST,IntlClk,IntlClk_FTLT,IntlClk_FTST,IntlClk_PTLT,IntlClk_PTST,TribalClk,TribalClk_FTLT,TribalClk_FTST,TribalClk_PTLT,TribalClk_PTST,OthClk_FTLT,OthClk_FTST,OthClk_PTLT,OthClk_PTST,OthClk_Emp,Acad_FTLT,Acad_FTST,Acad_PTLT,Acad_PTST,Acad_Emp,Acad_LT,Acad_ST,Unk_FTLT,Unk_FTST,Unk_PTLT,Unk_PTST,Unk_Emp,Total_FTLT,Total_FTST,Total_PTLT,Total_PTST,Total_Emp_Type,Total_LT,Total_ST,State_Emp1,State_Emp1_Num,State_Emp2,State_Emp2_Num,State_Emp3,State_Emp3_Num,Foreign_Emp_Num
00353000,University of Tennessee,2024,,111,1,1,0,113,2,2,0,0,4,1,1,1,1,4,0,0,0,1,1,0,0,0,0,0,0,,0,1,3,0,127,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,2,,,32,2,0,0,34,,,11,0,0,0,11,,,13,0,0,0,13,,,6,0,0,0,6,,,4,0,0,0,4,,,4,0,0,0,4,,,13,0,0,0,13,,,0,0,0,0,0,,,3,2,1,2,8,,,8,0,0,0,8,,,10,0,0,0,10,,,3,0,0,0,3,,,4,0,0,0,4,,,0,0,0,0,0,0,0,0,0,0,,,,,,3,0,0,0,3,,,0,0,0,0,0,115,4,2,2,123,,,TN,95,NC,6,GA,4,0
00353500,Vanderbilt University,2024,,153,0,0,0,153,4,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,1,1,166,3,0,0,0,3,,,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,,,6,0,0,0,6,,,4,0,0,0,4,,,8,0,0,0,8,,,2,0,0,0,2,,,9,0,0,0,9,,,10,0,0,0,10,,,79,0,0,0,79,,,0,0,0,0,0,,,4,0,0,0,4,,,9,0,0,0,9,,,10,0,0,0,10,,,15,0,0,0,15,,,4,0,0,0,4,,,0,0,0,0,0,0,0,0,0,0,,,,,,3,0,0,0,3,,,0,0,0,0,0,163,0,0,0,163,,,TN,38,NY,35,TX,24,1
00354500,Baylor University,2024,,189,0,0,0,189,3,0,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,3,0,198,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,40,0,0,0,40,,,24,0,0,0,24,,,14,0,0,0,14,,,10,0,0,0,10,,,10,0,0,0,10,,,2,0,0,0,2,,,14,0,0,0,14,,,0,0,0,0,0,,,6,0,0,0,6,,,45,0,0,0,45,,,6,0,0,0,6,,,13,0,0,0,13,,,6,0,0,0,6,,,0,0,0,0,0,0,0,0,0,0,,,,,,3,0,0,0,3,,,0,0,0,0,0,194,0,0,0,194,,,TX,172,CO,3,DC,3,0
00361300,Southern Methodist University,2024,,218,0,0,0,218,22,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,,1,0,1,0,247,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,38,0,0,0,38,,,25,0,0,0,25,,,17,0,0,0,17,,,16,0,0,0,16,,,8,0,0,0,8,,,14,0,0,0,14,,,69,0,0,0,69,,,0,0,0,0,0,,,22,0,1,0,23,,,19,0,0,0,19,,,3,0,0,0,3,,,6,0,0,0,6,,,2,0,0,0,2,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,0,0,240,0,1,0,241,,,TX,222,CO,3,CA,2,0
00362300,"St. Mary's University",2024,,193,2,1,0,196,7,1,3,0,11,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,1,,0,1,26,0,243,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,,,65,1,2,0,68,,,24,0,0,0,24,,,16,0,0,0,16,,,5,0,0,0,5,,,11,0,0,0,11,,,5,0,0,0,5,,,1,0,0,0,1,,,0,0,0,0,0,,,17,0,0,0,17,,,34,0,2,0,36,,,15,0,0,0,15,,,7,1,0,0,8,,,2,1,0,0,3,,,0,0,0,0,0,0,0,0,0,0,,,,,,2,0,0,0,2,,,0,0,0,0,0,208,3,4,0,215,,,TX,196,CO,3,CA,2,0
00363221,Texas A&M University,2024,,167,0,0,0,167,11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,178,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,34,0,0,0,34,,,15,0,0,0,15,,,9,0,0,0,9,,,17,0,0,0,17,,,9,0,0,0,9,,,2,0,0,0,2,,,34,0,0,0,34,,,0,0,0,0,0,,,9,0,0,0,9,,,28,0,0,0,28,,,13,0,0,0,13,,,3,0,0,0,3,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,3,0,0,0,3,,,0,0,0,0,0,178,0,0,0,178,,,TX,151,DC,5,NC,3,0
00364200,Texas Southern University,2024,,93,5,3,6,107,0,4,0,4,8,1,0,1,0,2,0,0,0,3,3,0,0,0,3,3,0,,1,2,29,28,183,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,4,,,39,1,0,5,45,,,6,1,0,0,7,,,7,0,0,0,7,,,7,0,0,0,7,,,5,0,0,0,5,,,6,0,0,0,6,,,4,0,0,0,4,,,0,0,0,1,1,,,1,3,1,3,8,,,14,2,0,3,19,,,2,2,1,2,7,,,0,0,0,2,2,,,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,1,0,0,0,1,94,9,4,16,123,,,TX,106,MD,3,CA,2,1
00364400,Texas Tech University,2024,,128,0,0,1,129,2,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,,0,1,9,0,145,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,,,31,0,0,1,32,,,19,0,0,0,19,,,19,0,0,0,19,,,13,0,0,0,13,,,5,0,0,0,5,,,1,0,0,0,1,,,12,0,0,0,12,,,0,0,0,0,0,,,4,0,0,0,4,,,16,0,0,0,16,,,9,0,0,0,9,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,0,0,133,0,0,1,134,,,TX,121,CO,3,NM,3,0
00365200,University of Houston,2024,,231,0,2,0,233,10,0,0,0,10,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,,0,4,7,0,260,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,0,2,,,44,0,2,0,46,,,21,0,0,0,21,,,19,0,0,0,19,,,16,0,0,0,16,,,20,0,0,0,20,,,8,0,0,0,8,,,58,0,0,0,58,,,0,0,0,0,0,,,10,0,1,0,11,,,29,0,0,0,29,,,7,0,0,0,7,,,4,0,0,0,4,,,2,0,0,0,2,,,0,0,0,0,0,0,0,0,0,0,,,,,,3,0,0,0,3,,,0,0,0,0,0,243,0,3,0,246,,,TX,226,NY,4,CA,3,1
00365800,University of Texas at Austin,2024,,383,1,0,0,384,10,3,0,0,13,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,,2,0,4,1,412,5,0,0,0,5,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,,,14,0,0,0,14,,,15,0,0,0,15,,,12,1,0,0,13,,,9,0,0,0,9,,,10,0,0,0,10,,,20,0,0,0,20,,,175,0,0,0,175,,,0,0,0,0,0,,,13,1,1,0,15,,,31,1,0,0,32,,,32,1,0,0,33,,,50,0,0,0,50,,,15,0,0,0,15,,,0,0,0,0,0,0,0,0,0,0,,,,,,3,0,0,0,3,,,0,0,0,0,0,399,4,1,0,404,,,TX,290,NY,30,DC,24,1
00367000,Brigham Young University,2024,,116,1,6,0,123,10,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,,0,2,1,0,142,2,0,1,0,3,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,3,0,0,0,0,0,,,16,0,3,0,19,,,10,0,2,0,12,,,4,0,0,0,4,,,7,0,0,0,7,,,3,0,1,0,4,,,5,0,0,0,5,,,33,0,0,0,33,,,0,0,0,0,0,,,11,0,0,0,11,,,14,0,0,0,14,,,9,0,1,0,10,,,6,1,0,0,7,,,9,0,0,0,9,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,1,0,2,,,0,0,0,0,0,128,1,8,0,137,,,UT,79,TX,12,CA,11,0
00367500,University of Utah,2024,,84,0,2,0,86,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,4,0,95,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,17,0,1,0,18,,,11,0,0,0,11,,,2,0,0,0,2,,,9,0,0,0,9,,,4,0,0,0,4,,,4,0,0,0,4,,,8,0,0,0,8,,,1,0,0,0,1,,,1,0,0,0,1,,,6,0,0,0,6,,,7,0,1,0,8,,,2,0,0,0,2,,,10,0,0,0,10,,,1,1,0,0,0,0,0,0,0,0,,,,,,5,0,0,0,5,,,0,0,0,0,0,88,0,2,0,90,,,UT,75,FL,3,AK,2,0
00370500,William and Mary Law School,2024,,148,1,0,0,149,7,0,0,0,7,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,4,,1,0,4,3,170,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,,,20,0,0,0,20,,,10,0,0,0,10,,,4,0,0,0,4,,,6,0,0,0,6,,,11,0,0,0,11,,,4,0,0,0,4,,,30,0,0,0,30,,,0,0,0,0,0,,,6,0,0,1,7,,,25,0,0,0,25,,,15,0,0,0,15,,,6,0,0,0,6,,,17,1,0,0,18,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,0,0,156,1,0,1,158,,,VA,55,DC,27,NY,17,1
00374400,University of Richmond,2024,,133,2,0,1,136,7,0,0,0,7,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,,0,0,5,0,151,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,17,0,0,0,17,,,10,0,0,0,10,,,10,0,0,0,10,,,9,0,0,0,9,,,4,0,0,1,5,,,8,0,0,0,8,,,18,0,0,0,18,,,0,0,0,0,0,,,8,0,1,0,9,,,21,0,0,0,21,,,14,1,0,0,15,,,6,0,0,0,6,,,14,1,0,0,15,,,0,0,0,0,0,0,0,0,0,0,,,,,,2,0,0,0,2,,,0,0,0,0,0,141,2,1,1,145,,,VA,91,DC,14,FL,5,0
00374500,University of Virginia,2024,,283,0,0,0,283,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,2,1,299,10,0,0,0,10,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,,,2,0,0,0,2,,,3,0,0,0,3,,,3,0,0,0,3,,,5,0,0,0,5,,,4,0,0,0,4,,,11,0,0,0,11,,,180,0,0,0,180,,,0,0,0,0,0,,,2,0,0,0,2,,,19,0,0,0,19,,,17,0,0,0,17,,,45,0,0,0,45,,,4,0,0,0,4,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,295,0,0,0,295,,,NY,86,DC,83,VA,23,0
00374900,George Mason University,2024,,185,0,0,0,185,34,0,2,0,36,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,6,,0,1,1,0,236,1,0,0,0,1,,,2,0,2,0,4,0,0,0,0,0,0,0,0,0,0,3,0,2,0,5,0,0,0,0,0,,,33,0,2,0,35,,,13,0,0,0,13,,,6,0,0,0,6,,,4,0,0,0,4,,,5,0,0,0,5,,,9,0,0,0,9,,,26,0,0,0,26,,,1,0,0,0,1,,,15,0,0,0,15,,,53,0,0,0,53,,,11,0,0,0,11,,,15,0,0,0,15,,,33,0,0,0,33,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,2,0,2,,,0,0,0,0,0,224,0,4,0,228,,,VA,90,DC,70,MD,11,1
00376800,Washington and Lee University,2024,,129,0,0,0,129,5,0,0,0,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,,0,1,2,0,141,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,6,0,0,0,6,,,7,0,0,0,7,,,4,0,0,0,4,,,8,0,0,0,8,,,12,0,0,0,12,,,12,0,0,0,12,,,30,0,0,0,30,,,2,0,0,0,2,,,4,0,0,0,4,,,14,0,1,0,15,,,14,0,0,0,14,,,7,0,0,0,7,,,12,0,0,0,12,,,1,1,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,0,0,134,0,1,0,135,,,VA,35,DC,18,NY,15,1
00377800,Gonzaga University,2024,,121,2,0,0,123,2,0,0,0,2,1,0,1,0,2,2,0,1,0,3,0,0,0,0,0,6,,0,0,23,7,166,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,41,0,0,0,41,,,23,0,0,0,23,,,2,0,0,0,2,,,3,0,0,0,3,,,4,0,0,0,4,,,1,0,0,0,1,,,4,0,0,0,4,,,0,0,0,0,0,,,1,0,0,0,1,,,24,0,1,0,25,,,14,0,1,0,15,,,0,0,0,0,0,,,7,2,0,0,9,,,0,0,0,0,0,0,0,0,0,0,,,,,,2,0,0,0,2,,,0,0,0,0,0,126,2,2,0,130,,,WA,90,CA,8,NV,4,0
00379001,Seattle University,2024,,160,2,0,2,164,12,2,3,0,17,3,1,1,0,5,1,0,0,2,3,0,0,0,0,0,3,,1,4,9,0,206,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,38,2,1,1,42,,,14,0,1,0,15,,,12,0,0,0,12,,,1,0,0,0,1,,,8,1,0,0,9,,,5,0,0,0,5,,,6,0,0,0,6,,,0,0,0,0,0,,,10,0,0,1,11,,,28,0,2,1,31,,,39,2,0,0,41,,,2,0,0,0,2,,,12,0,0,0,12,,,0,0,0,0,0,1,1,0,0,0,,,,,,0,0,0,1,1,,,0,0,0,0,0,176,5,4,4,189,,,WA,162,CA,6,DC,3,0
00379800,University of Washington,2024,,139,2,1,0,142,12,0,0,0,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,,0,0,11,0,171,0,1,1,0,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,,,15,0,0,0,15,,,8,0,0,0,8,,,12,0,1,0,13,,,8,1,0,0,9,,,5,0,0,0,5,,,5,0,0,0,5,,,27,0,0,0,27,,,0,0,0,0,0,,,10,0,0,0,10,,,24,0,0,0,24,,,20,0,0,0,20,,,5,0,0,0,5,,,13,1,0,0,14,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,1,1,0,2,,,0,0,0,0,0,152,3,2,0,157,,,WA,122,CA,12,DC,5,1
00382700,West Virginia University,2024,,86,0,0,0,86,5,0,1,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,1,1,7,3,107,2,0,0,0,2,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,0,0,0,3,,,18,0,1,0,19,,,9,0,0,0,9,,,5,0,0,0,5,,,3,0,0,0,3,,,4,0,0,0,4,,,9,0,0,0,9,,,3,0,0,0,3,,,0,0,0,0,0,,,6,0,0,0,6,,,9,0,0,0,9,,,13,0,0,0,13,,,7,0,0,0,7,,,3,0,0,0,3,,,0,0,0,0,0,0,0,0,0,0,,,,,,2,0,0,0,2,,,0,0,0,0,0,94,0,1,0,95,,,WV,63,PA,8,FL,4,0
00386300,Marquette University,2024,,169,1,2,0,172,19,0,0,1,20,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,2,0,6,1,202,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,52,0,1,1,54,,,26,0,0,0,26,,,12,0,0,0,12,,,5,0,0,0,5,,,7,0,0,0,7,,,7,0,0,0,7,,,13,0,0,0,13,,,0,0,0,0,0,,,18,1,1,0,20,,,22,0,1,0,23,,,17,0,0,0,17,,,1,0,0,0,1,,,3,0,0,0,3,,,0,0,0,0,0,0,0,0,0,0,,,,,,3,0,0,0,3,,,0,0,0,0,0,188,1,3,1,193,,,WI,156,IL,11,NY,4,0
00389500,University of Wisconsin,2024,,233,0,0,0,233,13,0,0,0,13,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,2,,1,0,4,0,263,3,0,0,0,3,,,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,0,0,0,8,2,0,0,0,2,,,43,0,0,0,43,,,23,0,0,0,23,,,7,0,0,0,7,,,12,0,0,0,12,,,15,0,0,0,15,,,8,0,0,0,8,,,33,0,0,0,33,,,0,0,0,0,0,,,10,0,1,0,11,,,44,0,0,0,44,,,31,0,0,0,31,,,8,0,0,0,8,,,7,0,0,0,7,,,0,0,0,0,0,0,0,0,0,0,,,,,,12,0,0,0,12,,,0,0,0,0,0,255,0,1,0,256,,,WI,148,IL,32,DC,14,1
00393200,University of Wyoming,2024,,64,0,1,0,65,6,0,0,0,6,2,0,0,0,2,1,0,0,0,1,0,0,0,0,0,3,,0,0,8,0,86,0,0,0,0,0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,16,0,0,0,16,,,11,0,0,0,11,,,2,0,0,0,2,,,2,0,0,0,2,,,5,0,0,0,5,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,3,0,0,0,3,,,15,0,1,0,16,,,13,0,0,0,13,,,1,0,0,0,1,,,3,0,0,0,3,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,0,0,74,0,1,0,75,,,WY,25,CO,20,AK,3,0
00393600,Pontifical Catholic University of P.R.,2024,,29,0,1,0,30,13,0,2,0,15,12,0,1,0,13,3,0,1,0,4,0,0,0,0,0,1,,2,2,38,8,113,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,,,16,0,2,0,18,,,2,0,0,0,2,,,1,0,0,0,1,,,3,0,0,0,3,,,0,0,0,0,0,,,2,0,0,0,2,,,0,0,0,0,0,,,0,0,0,0,0,,,9,0,1,0,10,,,13,0,2,0,15,,,5,0,0,0,5,,,0,0,0,0,0,,,1,0,0,0,1,,,0,0,0,0,0,0,0,0,0,0,,,,,,2,0,0,0,2,,,0,0,0,0,0,57,0,5,0,62,,,PR,52,FL,4,TX,3,0
00394200,University of Puerto Rico,2024,,51,2,0,1,54,20,0,2,1,23,20,2,1,0,23,1,0,0,0,1,0,0,0,0,0,2,,2,0,23,2,130,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,13,1,1,1,16,,,0,0,0,0,0,,,15,0,0,0,15,,,0,0,0,0,0,,,8,0,0,0,8,,,1,0,0,0,1,,,1,0,0,0,1,,,0,0,0,0,0,,,27,1,0,0,28,,,10,2,0,0,12,,,3,0,2,1,6,,,1,0,0,0,1,,,11,0,0,0,11,,,0,0,0,0,0,0,0,0,0,0,,,,,,2,0,0,0,2,,,0,0,0,0,0,92,4,3,2,101,,,PR,92,NY,4,CA,1,0
00394700,"UC College of the Law, San Francisco",2024,,282,3,7,0,292,21,1,2,4,28,3,0,1,1,5,1,0,1,0,2,0,0,0,0,0,3,,3,5,9,3,366,7,0,0,0,7,,,2,1,0,6,9,0,0,0,0,0,0,0,0,0,0,9,1,0,6,16,0,0,0,0,0,,,35,1,7,1,44,,,18,0,1,0,19,,,17,0,0,1,18,,,14,0,0,0,14,,,24,0,0,1,25,,,11,0,0,0,11,,,90,0,0,0,90,,,1,0,0,0,1,,,24,0,2,0,26,,,34,1,1,0,36,,,36,2,0,2,40,,,5,0,0,0,5,,,4,0,0,0,4,,,0,0,0,0,0,0,0,0,0,0,,,,,,3,1,0,6,10,,,0,0,0,0,0,316,5,11,11,343,,,CA,316,NY,6,DC,4,3
00396900,University of Minnesota,2024,,206,2,0,1,209,10,0,0,0,10,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,,0,0,5,0,230,1,0,0,2,3,,,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,4,1,0,0,0,1,,,18,0,0,1,19,,,14,0,0,0,14,,,5,0,0,0,5,,,9,0,0,0,9,,,5,0,0,0,5,,,18,0,0,0,18,,,37,0,0,0,37,,,0,0,0,0,0,,,15,0,0,0,15,,,16,0,0,0,16,,,26,1,0,2,29,,,11,1,0,0,12,,,42,1,0,0,43,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,1,0,1,,,0,0,0,0,0,217,3,1,3,224,,,MN,142,CA,11,IL,10,1
00425090,Inter American University of Puerto Rico,2024,,27,1,4,0,32,40,0,10,0,50,7,0,3,0,10,4,0,1,0,5,0,0,0,1,1,2,,1,7,26,1,135,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,14,1,11,0,26,,,3,0,0,0,3,,,4,0,0,0,4,,,2,0,0,0,2,,,2,0,0,0,2,,,1,0,0,0,1,,,0,0,0,0,0,,,0,0,0,0,0,,,21,0,4,0,25,,,22,0,3,0,25,,,3,0,0,0,3,,,0,0,0,0,0,,,5,0,0,0,5,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,1,,,0,0,0,1,1,78,1,18,1,98,,,PR,88,CA,2,FL,2,0
00497700,South Texas College of Law,2024,,247,0,1,0,248,16,1,1,2,20,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,,0,0,11,0,286,0,0,0,0,0,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,4,,,84,1,1,0,86,,,28,0,0,0,28,,,14,0,0,0,14,,,21,0,0,0,21,,,24,0,0,0,24,,,9,0,0,0,9,,,16,0,0,0,16,,,1,0,0,0,1,,,21,0,0,1,22,,,30,0,1,0,31,,,7,0,0,1,8,,,3,0,0,0,3,,,2,0,0,0,2,,,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,1,2,,,0,0,0,0,0,265,1,2,3,271,,,TX,256,CO,2,VA,2,0
00891600,New England Law | Boston,2024,,180,3,1,1,185,45,3,0,2,50,10,0,1,2,13,5,1,4,0,10,0,0,0,0,0,3,,0,3,34,9,307,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,,,74,3,1,3,81,,,31,0,0,0,31,,,9,0,0,0,9,,,11,0,0,0,11,,,4,0,0,0,4,,,1,0,0,0,1,,,7,0,0,0,7,,,1,0,0,0,1,,,25,0,3,1,29,,,51,1,0,0,52,,,8,2,1,0,11,,,0,0,0,0,0,,,14,0,0,0,14,,,0,0,0,0,0,0,0,0,0,0,,,,,,2,1,0,1,4,,,0,0,1,0,1,240,7,6,5,258,,,MA,148,CA,15,NY,14,2
00927500,Northern Kentucky University,2024,,98,0,2,1,101,10,1,0,0,11,1,0,2,0,3,1,1,1,0,3,0,0,0,0,0,0,,0,0,5,1,124,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,,,25,1,1,0,27,,,13,0,0,0,13,,,3,0,0,0,3,,,1,0,0,0,1,,,5,0,0,0,5,,,2,0,0,0,2,,,8,0,0,0,8,,,0,0,0,0,0,,,14,1,3,0,18,,,18,0,1,0,19,,,13,0,0,0,13,,,0,0,0,0,0,,,6,0,0,0,6,,,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,,,0,0,0,0,0,110,2,5,1,118,,,KY,58,OH,51,IN,3,0
