schoolid,schoolname,CalendarYear,TotalJD,HispanicJD,AmIndianJD,AsianJD,BlackJD,NatHawJD,TwoorMoreJD,MinorityJD,WhiteJD,NonresalienJD,UnknownJD,MenJD,HispanicMenJD,AmIndianMenJD,AsianMenJD,BlackMenJD,NatHawMenJD,TwoorMoreMenJD,MinorityMenJD,WhiteMenJD,NonresalienMenJD,UnknownMenJD,WomenJD,HispanicWomenJD,AmIndianWomenJD,AsianWomenJD,BlackWomenJD,NatHawWomenJD,TwoorMoreWomenJD,MinorityWomenJD,WhiteWomenJD,NonresalienWomenJD,UnknownWomenJD,TotalFTJD,FTHispanicJD,FTAmIndJD,FTAsianJD,FTBlackJD,FTNatHawJD,FTTwoorMoreJD,FTMinorityJD,FTWhiteJD,FTNonresalienJD,FTUnknownJD,TotalPTJD,PTHispanicJD,PTAmIndJD,PTAsianJD,PTBlackJD,PTNatHawJD,PTTwoorMoreJD,PTMinorityJD,PTWhiteJD,PTNonresalienJD,PTUnknownJD,AGIJD,PNRJD,AmIndianAGIJD,AmIndianPNRJD,AsianAGIJD,AsianPNRJD,BlackAGIJD,BlackPNRJD,HispanicAGIJD,HispanicPNRJD,MinorityAGIJD,MinorityPNRJD,NatHawAGIJD,NatHawPNRJD,TwoorMoreAGIJD,TwoorMorePNRJD,NonresalienAGIJD,NonresalienPNRJD,UnknownAGIJD,UnknownPNRJD,WhiteAGIJD,WhitePNRJD,TotalJD1,HispanicJD1,AmIndianJD1,AsianJD1,BlackJD1,NatHawJD1,TwoorMoreJD1,MinorityJD1,WhiteJD1,NonresalienJD1,UnknownJD1,AmIndianMenJD1,AmIndianAGIJD1,AmIndianPNRJD1,AmIndianWomenJD1,AsianMenJD1,AsianAGIJD1,AsianPNRJD1,AsianWomenJD1,BlackMenJD1,BlackAGIJD1,BlackPNRJD1,BlackWomenJD1,HispanicMenJD1,HispanicAGIJD1,HispanicPNRJD1,HispanicWomenJD1,MinorityMenJD1,MinorityAGIJD1,MinorityPNRJD1,MinorityWomenJD1,NatHawMenJD1,NatHawAGIJD1,NatHawPNRJD1,NatHawWomenJD1,NonresalienMenJD1,NonresalienAGIJD1,NonresalienPNRJD1,NonresalienWomenJD1,TwoorMoreMenJD1,TwoorMoreAGIJD1,TwoorMorePNRJD1,TwoorMoreWomenJD1,UnknownMenJD1,UnknownAGIJD1,UnknownPNRJD1,UnknownWomenJD1,WhiteMenJD1,WhiteAGIJD1,WhitePNRJD1,WhiteWomenJD1,MenJD1,AGIJD1,PNRJD1,WomenJD1,TotalJD2,AmIndianJD2,AmIndianMenJD2,AmIndianAGIJD2,AmIndianPNRJD2,AmIndianWomenJD2,AsianJD2,AsianMenJD2,AsianAGIJD2,AsianPNRJD2,AsianWomenJD2,BlackJD2,BlackMenJD2,BlackAGIJD2,BlackPNRJD2,BlackWomenJD2,HispanicJD2,HispanicMenJD2,HispanicAGIJD2,HispanicPNRJD2,HispanicWomenJD2,MinorityJD2,MinorityMenJD2,MinorityAGIJD2,MinorityPNRJD2,MinorityWomenJD2,NatHawJD2,NatHawMenJD2,NatHawAGIJD2,NatHawPNRJD2,NatHawWomenJD2,NonresalienJD2,NonresalienMenJD2,NonresalienAGIJD2,NonresalienPNRJD2,NonresalienWomenJD2,TwoorMoreJD2,TwoorMoreMenJD2,TwoorMoreAGIJD2,TwoorMorePNRJD2,TwoorMoreWomenJD2,UnknownJD2,UnknownMenJD2,UnknownAGIJD2,UnknownPNRJD2,UnknownWomenJD2,WhiteJD2,WhiteMenJD2,WhiteAGIJD2,WhitePNRJD2,WhiteWomenJD2,MenJD2,AGIJD2,PNRJD2,WomenJD2,TotalJD3,AmIndianJD3,AmIndianMenJD3,AmIndianAGIJD3,AmIndianPNRJD3,AmIndianWomenJD3,AsianJD3,AsianMenJD3,AsianAGIJD3,AsianPNRJD3,AsianWomenJD3,BlackJD3,BlackMenJD3,BlackAGIJD3,BlackPNRJD3,BlackWomenJD3,HispanicJD3,HispanicMenJD3,HispanicAGIJD3,HispanicPNRJD3,HispanicWomenJD3,MinorityJD3,MinorityMenJD3,MinorityAGIJD3,MinorityPNRJD3,MinorityWomenJD3,NatHawJD3,NatHawMenJD3,NatHawAGIJD3,NatHawPNRJD3,NatHawWomenJD3,NonresalienJD3,NonresalienMenJD3,NonresalienAGIJD3,NonresalienPNRJD3,NonresalienWomenJD3,TwoorMoreJD3,TwoorMoreMenJD3,TwoorMoreAGIJD3,TwoorMorePNRJD3,TwoorMoreWomenJD3,UnknownJD3,UnknownMenJD3,UnknownAGIJD3,UnknownPNRJD3,UnknownWomenJD3,WhiteJD3,WhiteMenJD3,WhiteAGIJD3,WhitePNRJD3,WhiteWomenJD3,MenJD3,AGIJD3,PNRJD3,WomenJD3,TotalJD4,AmIndianJD4,AmIndianMenJD4,AmIndianAGIJD4,AmIndianPNRJD4,AmIndianWomenJD4,AsianJD4,AsianMenJD4,AsianAGIJD4,AsianPNRJD4,AsianWomenJD4,BlackJD4,BlackMenJD4,BlackAGIJD4,BlackPNRJD4,BlackWomenJD4,HispanicJD4,HispanicMenJD4,HispanicAGIJD4,HispanicPNRJD4,HispanicWomenJD4,MinorityJD4,MinorityMenJD4,MinorityAGIJD4,MinorityPNRJD4,MinorityWomenJD4,NatHawJD4,NatHawMenJD4,NatHawAGIJD4,NatHawPNRJD4,NatHawWomenJD4,NonresalienJD4,NonresalienMenJD4,NonresalienAGIJD4,NonresalienPNRJD4,NonresalienWomenJD4,TwoorMoreJD4,TwoorMoreMenJD4,TwoorMoreAGIJD4,TwoorMorePNRJD4,TwoorMoreWomenJD4,UnknownJD4,UnknownMenJD4,UnknownAGIJD4,UnknownPNRJD4,UnknownWomenJD4,WhiteJD4,WhiteMenJD4,WhiteAGIJD4,WhitePNRJD4,WhiteWomenJD4,MenJD4,AGIJD4,PNRJD4,WomenJD4
00283700,University of Buffalo-SUNY,2024,412,20,0,27,24,0,18,89,311,,12,172,7,0,5,7,0,8,27,137,,8,239,13,0,22,17,0,10,62,173,,4,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,1,149,5,0,10,11,0,5,31,114,,4,0,0,0,0,0,0,0,10,4,0,0,7,1,0,0,4,6,0,0,25,0,0,0,0,,,,,1,0,0,4,3,0,0,1,51,0,0,63,60,0,0,89,128,0,0,0,0,0,9,1,0,0,8,9,2,0,0,7,3,1,0,0,2,28,8,0,0,20,0,0,0,0,0,,,,,,7,4,0,0,3,6,4,0,0,2,94,41,0,1,52,53,0,1,74,135,0,0,0,0,0,8,4,0,0,4,4,1,0,0,3,12,5,0,0,7,30,13,0,0,17,0,0,0,0,0,,,,,,6,3,0,0,3,2,1,0,0,1,103,45,0,0,58,59,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00288200,Syracuse University,2024,720,71,2,40,58,3,26,200,455,,65,294,27,2,18,21,1,8,77,185,,32,424,44,0,22,37,2,17,122,270,,32,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,,,1,0,0,0,329,36,2,18,33,1,11,101,191,,37,2,0,0,0,9,0,0,9,14,0,0,19,13,0,0,23,44,1,0,56,1,0,0,0,,,,,5,1,0,5,17,1,0,19,74,0,0,117,135,2,0,192,208,0,0,0,0,0,11,6,0,0,5,11,3,0,0,8,17,5,0,0,12,46,15,0,0,31,2,0,0,0,2,,,,,,5,1,0,0,4,16,7,0,0,9,146,63,0,0,83,85,0,0,123,183,0,0,0,0,0,11,3,0,0,8,14,4,0,0,10,18,9,0,0,9,53,18,0,0,35,0,0,0,0,0,,,,,,10,2,0,0,8,12,8,0,0,4,118,48,0,0,70,74,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00288600,Albany Law School of Union University,2024,591,51,1,39,30,0,7,128,416,,47,272,25,0,13,8,0,3,49,197,,26,311,26,1,26,22,0,4,79,212,,20,,,,,,,,,,,,,,,,,,,,,,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,0,7,0,217,17,0,15,11,0,1,44,149,,24,0,0,0,0,6,0,0,9,3,0,0,8,10,0,0,7,19,0,0,25,0,0,0,0,,,,,0,0,0,1,15,0,0,9,70,2,0,77,104,2,0,111,181,1,0,0,0,1,12,3,0,0,9,7,1,0,0,6,24,10,0,0,14,46,15,0,0,31,0,0,0,0,0,,,,,,2,1,0,0,1,12,7,0,0,5,123,62,4,0,57,84,4,0,93,193,0,0,0,0,0,12,4,0,0,8,12,4,0,0,8,10,5,0,0,5,38,15,0,0,23,0,0,0,0,0,,,,,,4,2,0,0,2,11,4,1,0,6,144,65,1,0,78,84,2,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00290301,Cardozo School of Law,2024,932,99,1,143,35,0,27,305,530,,97,359,27,0,35,14,0,14,90,216,,53,561,71,1,106,21,0,12,211,311,,39,,,,,,,,,,,,,,,,,,,,,,,3,9,0,0,1,1,0,0,0,1,1,3,0,0,0,1,,,0,5,2,1,323,36,0,48,9,0,12,105,196,,22,0,0,0,0,7,0,0,41,4,0,0,5,10,0,1,25,29,0,1,75,0,0,0,0,,,,,8,0,0,4,12,0,1,9,81,0,1,114,122,0,3,198,305,1,0,0,0,1,47,15,1,1,30,13,4,0,0,9,30,7,0,0,23,102,29,1,2,70,0,0,0,0,0,,,,,,11,3,0,1,7,43,22,0,2,19,160,66,2,0,92,117,3,4,181,304,0,0,0,0,0,48,13,0,0,35,13,6,0,0,7,33,10,0,0,23,98,32,0,0,66,0,0,0,0,0,,,,,,4,3,0,0,1,32,19,0,2,11,174,69,0,0,105,120,0,2,182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00291300,Campbell University,2024,545,64,7,18,26,0,14,129,401,,15,219,19,3,5,11,0,3,41,172,,6,323,45,4,13,15,0,11,88,228,,7,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,2,0,1,200,42,4,7,11,0,2,66,128,,6,2,0,0,2,4,0,0,3,5,0,0,6,13,0,0,29,25,0,0,41,0,0,0,0,,,,,1,0,0,1,2,0,0,4,51,0,1,76,78,0,1,121,158,1,0,0,0,1,8,1,0,0,7,8,3,0,0,5,12,4,0,0,8,35,9,0,0,26,0,0,0,0,0,,,,,,6,1,0,0,5,8,4,0,2,2,115,54,0,0,61,67,0,2,89,187,2,1,0,0,1,3,0,0,0,3,7,3,0,0,4,10,2,0,0,8,28,7,0,0,21,0,0,0,0,0,,,,,,6,1,0,0,5,1,0,0,0,1,158,67,0,0,91,74,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00292002,Duke University,2024,726,77,1,146,59,0,32,315,378,,33,327,32,1,54,20,0,12,119,194,,14,395,44,0,91,39,0,20,194,182,,19,,,,,,,,,,,,,,,,,,,,,,,0,4,0,0,0,1,0,0,0,1,0,2,0,0,0,0,,,0,0,0,2,250,25,0,43,24,0,7,99,123,,28,0,0,0,0,18,0,0,25,9,0,0,15,9,0,0,16,39,0,0,60,0,0,0,0,,,,,3,0,0,4,11,0,0,17,64,0,0,59,114,0,0,136,247,1,1,0,0,0,56,14,0,1,41,18,9,0,0,9,28,16,0,0,12,119,46,0,1,72,0,0,0,0,0,,,,,,16,6,0,0,10,3,2,0,0,1,125,62,0,1,62,110,0,2,135,229,0,0,0,0,0,47,22,0,0,25,17,2,0,0,15,24,7,0,1,16,97,34,0,1,62,0,0,0,0,0,,,,,,9,3,0,0,6,2,1,0,0,1,130,68,0,1,61,103,0,2,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00292701,Elon University,2024,479,43,5,10,46,0,4,108,356,,15,179,18,2,2,11,0,1,34,138,,7,296,25,3,8,35,0,3,74,214,,8,,,,,,,,,,,,,,,,,,,,,,,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,3,1,206,19,2,4,26,0,4,55,140,,11,0,0,0,2,1,0,0,3,6,0,0,20,10,0,0,9,18,0,0,37,0,0,0,0,,,,,1,0,0,3,6,0,0,5,54,3,1,82,78,3,1,124,138,1,1,0,0,0,3,0,0,0,3,6,0,0,0,6,14,5,0,0,9,24,6,0,0,18,0,0,0,0,0,,,,,,0,0,0,0,0,1,0,0,0,1,113,44,0,0,69,50,0,0,88,135,2,1,0,0,1,3,1,0,0,2,14,5,0,0,9,10,3,0,0,7,29,10,0,0,19,0,0,0,0,0,,,,,,0,0,0,0,0,3,1,0,0,2,103,40,0,0,63,51,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00295000,North Carolina Central University,2024,390,33,15,12,221,0,5,286,98,,6,122,11,5,4,56,0,1,77,42,,3,258,21,10,7,162,0,4,204,51,,3,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,1,0,3,0,1,0,5,0,0,0,0,0,,,0,0,5,0,134,5,5,9,78,0,1,98,34,,2,1,0,0,4,3,1,0,5,22,0,0,56,2,0,0,3,28,1,0,69,0,0,0,0,,,,,0,0,0,1,1,0,0,1,16,3,0,15,45,4,0,85,106,3,1,0,0,2,2,1,0,0,1,57,13,2,0,42,13,4,1,0,8,76,19,3,0,54,0,0,0,0,0,,,,,,1,0,0,0,1,1,1,0,0,0,29,17,1,0,11,37,4,0,65,133,6,2,0,0,4,1,0,0,0,1,81,20,1,0,60,13,3,0,0,10,103,26,1,0,76,0,0,0,0,0,,,,,,2,1,0,0,1,2,1,0,0,1,28,8,1,0,19,35,2,0,96,17,1,1,0,0,0,0,0,0,0,0,5,1,0,0,4,2,2,0,0,0,9,4,0,0,5,0,0,0,0,0,,,,,,1,0,0,0,1,1,0,0,0,1,7,1,0,0,6,5,0,0,12
00297400,University of North Carolina,2024,544,52,0,49,39,1,34,175,344,,25,246,14,0,13,14,1,19,61,169,,16,292,38,0,35,25,0,15,113,170,,9,,,,,,,,,,,,,,,,,,,,,,,3,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,0,0,2,3,181,13,0,15,9,0,6,43,115,,23,0,0,0,0,3,1,0,11,3,0,0,6,4,0,0,9,14,1,0,28,0,0,0,0,,,,,4,0,0,2,14,0,0,9,56,2,2,55,84,3,2,92,185,0,0,0,0,0,17,3,0,0,14,14,3,0,0,11,20,4,0,0,16,63,18,0,0,45,0,0,0,0,0,,,,,,12,8,0,0,4,1,1,0,0,0,121,56,0,1,64,75,0,1,109,178,0,0,0,0,0,17,7,0,0,10,16,8,0,0,8,19,6,0,0,13,69,29,0,0,40,1,0,0,0,0,,,,,,16,7,0,0,9,1,1,0,0,0,108,57,0,0,51,87,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00297805,Wake Forest University,2024,517,30,1,26,26,0,9,92,409,,16,249,16,1,15,10,0,6,48,190,,11,267,14,0,11,16,0,3,44,219,,4,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,0,0,192,11,0,7,4,0,3,25,155,,12,0,0,0,0,4,0,0,3,2,0,0,2,6,0,0,5,14,0,0,11,0,0,0,0,,,,,2,0,0,1,10,0,0,2,77,0,0,78,101,0,0,91,167,1,1,0,0,0,13,7,0,0,6,6,3,0,0,3,9,5,0,0,4,35,20,0,0,15,0,0,0,0,0,,,,,,6,4,0,0,2,1,0,0,1,0,131,53,0,0,78,73,0,1,93,158,0,0,0,0,0,6,4,0,0,2,16,5,0,0,11,10,5,0,0,5,32,14,0,0,18,0,0,0,0,0,,,,,,0,0,0,0,0,3,1,0,0,2,123,60,0,0,63,75,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00300500,University of North Dakota,2024,227,3,0,13,9,0,21,46,163,,18,111,0,0,5,5,0,12,22,79,,10,116,3,0,8,4,0,9,24,84,,8,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,82,0,0,8,2,0,10,20,58,,4,0,0,0,0,2,0,0,6,1,0,0,1,0,0,0,0,10,0,0,10,0,0,0,0,,,,,7,0,0,3,2,0,0,2,22,0,0,36,34,0,0,48,72,0,0,0,0,0,3,2,0,0,1,3,1,0,0,2,3,0,0,0,3,13,5,0,0,8,0,0,0,0,0,,,,,,4,2,0,0,2,12,6,0,0,6,47,24,0,0,23,35,0,0,37,73,0,0,0,0,0,2,1,0,0,1,4,3,0,0,1,0,0,0,0,0,13,7,0,0,6,0,0,0,0,0,,,,,,7,3,0,0,4,2,2,0,0,0,58,33,0,0,25,42,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00302302,Capital University,2024,461,15,1,13,34,0,22,85,356,,20,198,4,1,2,9,0,10,26,161,,11,263,11,0,11,25,0,12,59,195,,9,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,184,9,0,5,17,0,6,37,139,,8,0,0,0,0,1,0,0,4,3,0,0,14,1,0,0,8,7,0,0,30,0,0,0,0,,,,,2,0,0,4,4,0,0,4,58,0,0,81,69,0,0,115,155,0,0,0,0,0,4,0,0,0,4,12,5,0,0,7,2,1,0,0,1,27,10,0,0,17,0,0,0,0,0,,,,,,9,4,0,0,5,6,3,0,0,3,122,59,0,0,63,72,0,0,83,103,1,1,0,0,0,4,1,0,0,3,5,1,0,0,4,4,2,0,0,2,20,9,0,0,11,0,0,0,0,0,,,,,,6,4,0,0,2,5,3,0,0,2,78,37,0,0,41,49,0,0,54,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,,,,,,1,0,0,0,1,1,1,0,0,0,17,7,0,0,10,8,0,0,11
00302400,Case Western Reserve University,2024,508,40,1,49,34,1,9,134,374,,0,222,22,1,27,13,0,3,66,156,,0,279,17,0,20,20,1,6,64,215,,0,,,,,,,,,,,,,,,,,,,,,,,7,0,0,0,2,0,1,0,1,0,4,0,0,0,0,0,,,0,0,3,0,198,21,1,17,14,0,8,61,137,,0,1,0,0,0,13,0,0,4,4,1,0,9,11,1,0,9,32,2,0,27,0,0,0,0,,,,,3,0,0,5,0,0,0,0,56,0,0,81,88,2,0,108,162,0,0,0,0,0,18,8,0,0,10,11,3,0,0,8,10,5,0,0,5,39,16,0,0,23,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,123,56,1,0,66,72,1,0,89,147,0,0,0,0,0,14,6,2,0,6,9,6,0,0,3,9,6,0,0,3,34,18,2,0,14,1,0,0,0,1,,,,,,1,0,0,0,1,0,0,0,0,0,113,44,2,0,67,62,4,0,81,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
00303200,Cleveland State University,2024,467,4,1,15,40,2,28,90,343,,34,222,2,0,3,13,0,13,31,174,,17,239,2,1,11,27,2,15,58,166,,15,,,,,,,,,,,,,,,,,,,,,,,1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,0,2,0,3,192,0,0,6,12,0,16,34,140,,18,0,0,0,0,2,0,0,4,4,0,0,8,0,0,0,0,16,0,0,18,0,0,0,0,,,,,10,0,0,6,9,0,1,8,82,0,2,56,107,0,3,82,121,1,0,0,0,1,6,0,1,0,5,8,3,0,0,5,2,2,0,0,0,29,7,1,0,21,2,0,0,0,2,,,,,,10,2,0,0,8,7,4,0,1,2,85,43,0,1,41,54,1,2,64,131,0,0,0,0,0,3,1,0,0,2,15,4,0,0,11,2,0,0,0,2,22,6,0,0,16,0,0,0,0,0,,,,,,2,1,0,0,1,8,4,0,0,4,101,43,0,0,58,53,0,0,78,23,0,0,0,0,0,0,0,0,0,0,5,2,0,0,3,0,0,0,0,0,5,2,0,0,3,0,0,0,0,0,,,,,,0,0,0,0,0,1,0,0,0,1,17,6,0,0,11,8,0,0,15
00308900,Ohio Northern University,2024,241,15,3,6,27,1,0,52,178,,11,101,10,1,3,10,0,0,24,72,,5,138,4,2,3,16,1,0,26,106,,6,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,,,0,0,0,0,118,12,3,5,16,0,0,36,79,,3,1,0,0,2,3,0,0,2,7,1,0,8,8,0,1,3,19,1,1,15,0,0,0,0,,,,,0,0,0,0,3,0,0,0,26,0,0,53,48,1,1,68,55,0,0,0,0,0,0,0,0,0,0,8,1,0,0,7,2,2,0,0,0,10,3,0,0,7,0,0,0,0,0,,,,,,0,0,0,0,0,3,1,0,0,2,42,22,0,0,20,26,0,0,29,68,0,0,0,0,0,1,0,0,0,1,3,2,0,0,1,1,0,0,0,1,6,2,0,0,4,1,0,0,0,1,,,,,,0,0,0,0,0,5,1,0,0,4,57,24,0,0,33,27,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00309000,The Ohio State University,2024,482,37,0,37,29,0,18,121,340,,21,219,16,0,8,12,0,6,42,169,,8,261,21,0,28,17,0,12,78,170,,13,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,,0,0,0,1,160,17,0,11,9,0,3,40,113,,7,0,0,0,0,2,1,0,8,4,0,0,5,5,0,0,12,13,1,0,26,0,0,0,0,,,,,2,0,0,1,4,0,0,3,54,0,0,59,71,1,0,88,164,0,0,0,0,0,13,2,0,0,11,10,5,0,0,5,10,5,0,0,5,41,15,0,0,26,0,0,0,0,0,,,,,,8,3,0,0,5,7,2,0,0,5,116,56,0,1,59,73,0,1,90,158,0,0,0,0,0,13,4,0,0,9,10,3,0,0,7,10,6,0,0,4,40,14,0,0,26,0,0,0,0,0,,,,,,7,1,0,0,6,7,2,0,0,5,111,59,0,0,52,75,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00312300,University of Akron,2024,420,11,1,18,26,1,5,62,204,,154,189,5,1,8,7,1,2,24,103,,62,198,6,0,8,16,0,3,33,97,,68,,,,,,,,,,,,,,,,,,,,,,,0,33,0,0,0,2,0,3,0,0,0,5,0,0,0,0,,,0,24,0,4,157,0,0,7,15,0,4,26,24,,107,0,0,0,0,3,0,2,2,2,0,3,10,0,0,0,0,7,0,5,14,0,0,0,0,,,,,2,0,0,2,39,0,24,44,10,0,3,11,56,0,32,69,129,0,0,0,0,0,2,1,0,0,1,5,2,0,0,3,4,2,0,0,2,12,5,0,0,7,0,0,0,0,0,,,,,,1,0,0,0,1,38,18,0,0,20,79,42,0,0,37,65,0,0,64,116,1,1,0,0,0,8,4,0,0,4,5,3,0,0,2,6,3,0,0,3,21,12,0,0,9,1,0,0,0,0,,,,,,0,0,0,0,0,8,5,0,0,3,87,43,0,1,43,60,0,1,55,18,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,3,0,0,0,3,0,1,0,0,0,,,,,,0,0,0,0,0,1,0,0,0,1,14,8,0,0,6,8,0,0,10
00312500,University of Cincinnati,2024,393,19,4,27,27,0,0,77,304,,12,150,2,1,16,7,0,0,26,115,,9,213,13,1,11,17,0,0,42,170,,1,,,,,,,,,,,,,,,,,,,,,,,0,30,0,2,0,0,0,3,0,4,0,9,0,0,0,0,,,0,2,0,19,142,4,2,10,12,0,0,28,109,,5,1,0,0,1,5,0,0,5,3,0,0,9,1,0,1,2,10,0,1,17,0,0,0,0,,,,,0,0,0,0,5,0,0,0,41,0,10,58,56,0,11,75,121,1,0,0,1,0,9,6,0,0,3,10,3,0,0,7,8,1,0,1,6,28,10,0,2,16,0,0,0,0,0,,,,,,0,0,0,0,0,5,3,0,2,0,88,37,0,3,48,50,0,7,64,130,1,0,0,1,0,8,5,0,0,3,5,1,0,3,1,7,0,0,2,5,21,6,0,6,9,0,0,0,0,0,,,,,,0,0,0,0,0,2,1,0,0,1,107,37,0,6,64,44,0,12,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
00312700,University of Dayton,2024,377,30,1,14,21,0,14,80,282,,15,164,13,0,6,6,0,6,31,127,,6,211,17,1,8,15,0,8,49,153,,9,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,1,1,133,8,0,1,8,0,5,22,106,,5,0,0,0,0,0,0,0,1,3,0,0,5,2,0,0,6,7,0,0,15,0,0,0,0,,,,,2,0,0,3,2,0,0,3,51,0,0,55,60,0,0,73,120,0,0,0,0,0,7,3,0,0,4,7,3,0,0,4,10,4,0,0,6,27,12,0,0,15,0,0,0,0,0,,,,,,3,2,0,0,1,3,2,0,0,1,90,39,1,0,50,53,1,0,66,91,1,0,0,0,1,4,2,0,0,2,5,0,0,0,5,10,6,0,0,4,25,10,0,0,15,0,0,0,0,0,,,,,,5,2,0,0,3,5,2,0,0,3,61,29,0,0,32,41,0,0,50,33,0,0,0,0,0,2,1,0,0,1,1,0,0,0,1,2,1,0,0,1,6,2,0,0,4,0,0,0,0,0,,,,,,1,0,0,0,1,2,0,0,0,2,25,8,0,1,16,10,0,1,22
